gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_remod/add,garage_yr_blt,land_slope,neighborhood,roof_matl,exter_qual,bsmtfin_type_2,saleprice,id,lot_area,house_style,overall_qual,year_built,central_air,full_bath,half_bath,bedroom_abvgr,kitchen_qual,yr_sold,saleprice
1764,560.0,2.0,850.0,886,2000,1999.0,Gtl,CollgCr,CompShg,Gd,Unf,207000,1467,11690,2Story,8,1999,Y,2,1,3,Gd,2008,207000
1200,884.0,2.0,864.0,1200,1998,1977.0,Gtl,NAmes,CompShg,TA,Unf,146000,2540,9230,1Story,5,1965,Y,1,1,1,Gd,2006,146000
1030,264.0,1.0,494.0,494,1972,1973.0,Gtl,BrDale,CompShg,TA,Unf,116000,2368,1890,2Story,6,1972,Y,1,1,3,TA,2006,116000
2034,645.0,2.0,1057.0,1057,1998,1998.0,Gtl,CollgCr,CompShg,TA,Unf,219500,874,9375,2Story,7,1997,Y,2,1,3,Gd,2009,219500
1405,478.0,2.0,1405.0,1405,2003,2003.0,Gtl,NridgHt,CompShg,Gd,Unf,173000,463,3480,1Story,7,2003,Y,2,0,2,Gd,2009,173000
1229,284.0,1.0,1134.0,1229,1956,1956.0,Gtl,Edwards,CompShg,TA,Unf,135000,784,17140,1Story,4,1956,Y,1,0,3,TA,2009,135000
1932,610.0,2.0,979.0,992,2003,2003.0,Gtl,CollgCr,CompShg,Gd,Unf,213000,2149,8749,2Story,7,2003,Y,2,1,3,Gd,2007,213000
1299,494.0,2.0,967.0,1299,1995,1954.0,Gtl,Sawyer,CompShg,TA,Unf,150000,2069,11375,1Story,6,1954,Y,1,0,3,Gd,2007,150000
1402,648.0,3.0,1258.0,1402,2007,2006.0,Gtl,Blmngtn,CompShg,Gd,Unf,194201,1743,3922,1Story,7,2006,Y,0,2,2,Gd,2007,194201
1504,457.0,2.0,1346.0,1504,2006,2005.0,Gtl,Blmngtn,CompShg,Gd,Unf,181000,472,3182,1Story,7,2005,Y,2,0,1,Gd,2009,181000
1442,301.0,1.0,1442.0,1442,1958,1958.0,Gtl,NAmes,CompShg,TA,Unf,157900,1921,9750,1Story,6,1958,Y,1,1,4,TA,2007,157900
1779,586.0,2.0,951.0,951,2000,1999.0,Gtl,CollgCr,CompShg,Gd,Unf,217000,2778,13426,2Story,7,1999,Y,2,1,3,Gd,2006,217000
1953,1043.0,3.0,1082.0,1082,2006,2005.0,Gtl,Somerst,CompShg,Gd,Unf,252000,526,10574,2Story,8,2005,Y,2,1,3,Gd,2009,252000
1909,529.0,2.0,872.0,872,2002,2002.0,Gtl,CollgCr,CompShg,Gd,Unf,197000,2795,8726,2Story,7,2002,Y,2,1,4,Gd,2006,197000
1630,436.0,2.0,868.0,868,2005,2004.0,Gtl,Gilbert,CompShg,Gd,Unf,189500,478,7984,2Story,7,2004,Y,2,1,3,Gd,2009,189500
1250,280.0,1.0,686.0,686,1950,1955.0,Gtl,Edwards,CompShg,TA,Unf,116000,2841,8248,1.5Fin,5,1918,Y,1,1,3,Fa,2006,116000
1328,528.0,2.0,1328.0,1328,1963,1963.0,Gtl,NWAmes,CompShg,TA,Rec,143000,119,9790,1Story,6,1963,Y,1,1,3,TA,2010,143000
988,276.0,1.0,876.0,988,1950,1950.0,Gtl,NAmes,CompShg,TA,Rec,119000,1960,7200,1Story,5,1950,Y,1,0,3,TA,2007,119000
1278,240.0,1.0,854.0,854,1954,1954.0,Gtl,NAmes,CompShg,TA,Unf,127500,1277,7200,1.5Fin,6,1954,Y,1,0,4,TA,2008,127500
1716,615.0,2.0,858.0,858,2005,2005.0,Gtl,Somerst,CompShg,Gd,Unf,200825,2466,8125,2Story,6,2005,Y,2,1,3,Gd,2006,200825
498,216.0,1.0,498.0,498,1955,1922.0,Gtl,Edwards,CompShg,TA,Unf,35000,2844,8088,1Story,2,1922,N,1,0,1,TA,2006,35000
2840,1314.0,4.0,1420.0,1420,1978,1978.0,Gtl,NWAmes,WdShake,Gd,Unf,292500,1028,12511,2Story,7,1978,Y,2,1,4,Gd,2008,292500
987,280.0,1.0,483.0,483,1970,1987.0,Gtl,BrDale,CompShg,TA,Unf,106000,1043,1869,2Story,6,1970,Y,1,1,2,TA,2008,106000
756,440.0,2.0,660.0,756,1950,1945.0,Gtl,Sawyer,CompShg,TA,Unf,85000,231,9259,1Story,4,1927,N,1,0,2,TA,2010,85000
1712,701.0,3.0,1712.0,1712,2003,2002.0,Gtl,NridgHt,CompShg,Gd,Unf,286500,461,16770,1Story,8,2002,Y,2,0,3,Gd,2009,286500
1069,440.0,2.0,1069.0,1069,1977,1977.0,Gtl,NPkVill,CompShg,TA,Unf,127500,33,4043,1Story,6,1977,Y,2,0,2,TA,2010,127500
1335,575.0,2.0,1335.0,1335,2007,2007.0,Gtl,Somerst,CompShg,Gd,Unf,210400,1795,9000,1Story,7,2006,Y,2,0,3,Gd,2007,210400
1518,588.0,2.0,1518.0,1518,2004,2003.0,Gtl,NridgHt,CompShg,Ex,Unf,274000,1073,12677,1Story,8,2003,Y,1,1,1,Ex,2008,274000
1780,612.0,2.0,920.0,920,2007,2007.0,Gtl,Timber,CompShg,Gd,Unf,264966,1576,12852,2Story,8,2007,Y,2,1,3,Gd,2008,264966
1484,264.0,1.0,771.0,866,1950,1910.0,Gtl,IDOTRR,CompShg,Fa,Unf,50000,2044,10320,1.5Fin,4,1910,Y,2,0,3,TA,2007,50000
1652,416.0,1.0,686.0,966,1950,1961.0,Gtl,OldTown,CompShg,TA,Unf,139000,185,10800,1.5Fin,5,1915,Y,2,0,4,TA,2010,139000
2503,564.0,2.0,1223.0,1271,1990,1990.0,Gtl,Veenker,CompShg,Gd,Unf,300000,1828,19522,2Story,7,1990,Y,2,1,3,Gd,2007,300000
2704,538.0,2.0,1952.0,2000,1995,1972.0,Gtl,NAmes,CompShg,Gd,Unf,345000,344,13860,SLvl,8,1972,Y,2,1,4,Ex,2009,345000
1592,484.0,2.0,1556.0,1592,1995,1994.0,Gtl,CollgCr,CompShg,Gd,GLQ,228000,2152,11927,1Story,8,1994,Y,2,0,3,Gd,2007,228000
1394,400.0,2.0,384.0,754,2003,2003.0,Gtl,Gilbert,CompShg,Gd,Unf,165500,1752,11950,SLvl,7,2003,Y,2,1,3,Gd,2007,165500
1328,210.0,1.0,686.0,810,1950,1940.0,Gtl,OldTown,CompShg,TA,Unf,107000,2637,9906,2Story,4,1925,N,1,0,3,TA,2006,107000
1593,682.0,2.0,1593.0,1593,2002,2001.0,Gtl,StoneBr,CompShg,Gd,Unf,286000,1000,4923,1Story,8,2001,Y,1,1,0,Ex,2008,286000
720,0.0,0.0,720.0,720,1950,1978.7077955601446,Gtl,IDOTRR,CompShg,TA,Unf,34900,727,7879,1Story,4,1920,N,1,0,2,TA,2009,34900
912,288.0,1.0,912.0,912,1964,1964.0,Gtl,NAmes,CompShg,TA,LwQ,115000,2612,7800,1Story,5,1964,Y,1,0,2,TA,2006,115000
1456,400.0,2.0,1273.0,1456,2003,2003.0,Gtl,Blmngtn,CompShg,Gd,Unf,215000,2422,3196,1Story,8,2003,Y,2,0,2,Gd,2006,215000
1944,216.0,1.0,672.0,1272,1994,1915.0,Gtl,OldTown,CompShg,TA,Unf,179900,752,9928,2Story,7,1915,Y,2,0,3,TA,2009,179900
1502,528.0,2.0,1488.0,1502,1985,1985.0,Gtl,StoneBr,CompShg,Gd,BLQ,212000,15,6820,1Story,8,1985,Y,1,1,1,Gd,2010,212000
2064,527.0,2.0,1074.0,1074,2005,2005.0,Gtl,Gilbert,CompShg,Gd,Unf,250000,2319,13128,2Story,8,2005,Y,2,1,4,Gd,2006,250000
1576,225.0,1.0,1042.0,1042,1950,1928.0,Gtl,BrkSide,CompShg,TA,Unf,149000,2681,6240,1.5Fin,5,1928,Y,1,0,3,TA,2006,149000
1658,431.0,2.0,773.0,773,1996,1995.0,Gtl,Gilbert,CompShg,TA,Unf,188000,1006,8000,2Story,6,1995,Y,2,1,3,TA,2008,188000
713,371.0,1.0,713.0,713,2001,1936.0,Gtl,OldTown,CompShg,TA,Unf,99800,2596,10410,1Story,3,1930,Y,1,0,2,Gd,2006,99800
2554,704.0,2.0,718.0,1576,1998,1996.0,Gtl,OldTown,CompShg,TA,Unf,159500,2002,10800,2Story,7,1890,Y,1,1,3,TA,2007,159500
1374,400.0,2.0,384.0,744,2004,2004.0,Gtl,Gilbert,CompShg,Gd,Unf,184500,55,13300,SLvl,7,2004,Y,2,1,3,Gd,2010,184500
2574,868.0,3.0,1482.0,1482,2007,2007.0,Gtl,CollgCr,CompShg,Gd,Unf,276000,2104,9588,2Story,8,2007,Y,2,1,3,Ex,2007,276000
1548,440.0,2.0,804.0,804,1976,1976.0,Gtl,NPkVill,CompShg,TA,Unf,155000,1682,2308,2Story,6,1976,Y,2,1,3,Gd,2007,155000
1404,504.0,2.0,1188.0,1404,2000,1969.0,Mod,Mitchel,CompShg,TA,Unf,160000,977,13383,1Story,5,1969,Y,2,0,3,TA,2009,160000
1440,480.0,2.0,720.0,720,1964,1964.0,Gtl,NAmes,CompShg,TA,Unf,157500,2548,9350,2Story,5,1964,Y,1,1,4,TA,2006,157500
1803,482.0,2.0,1679.0,1803,1995,1994.0,Mod,Mitchel,CompShg,Gd,LwQ,285000,340,9892,1Story,8,1994,Y,2,1,3,Gd,2010,285000
2200,0.0,0.0,1272.0,1272,2003,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,145900,1487,8777,1.5Fin,5,1900,Y,2,2,4,TA,2008,145900
2037,472.0,2.0,672.0,1302,1996,1996.0,Gtl,SawyerW,CompShg,Gd,Unf,229000,1423,10541,SLvl,7,1996,Y,2,1,3,Gd,2008,229000
896,280.0,1.0,1057.9878048780488,896,1950,1946.0,Gtl,BrkSide,CompShg,TA,NONE,79000,1342,5940,1Story,4,1946,Y,1,0,2,TA,2008,79000
1281,580.0,2.0,1151.0,845,1993,1978.0,Gtl,OldTown,CompShg,TA,LwQ,128500,1949,10284,1.5Fin,4,1925,Y,2,0,1,TA,2007,128500
1976,885.0,3.0,1044.0,1079,1998,1998.0,Gtl,NoRidge,CompShg,Gd,Unf,286000,2444,9660,2Story,8,1998,Y,2,1,3,Gd,2006,286000
1608,470.0,2.0,945.0,945,1997,1997.0,Gtl,Gilbert,CompShg,TA,Unf,189500,345,10179,2Story,6,1997,Y,2,1,3,TA,2009,189500
1210,616.0,1.0,0.0,1210,1953,1953.0,Gtl,NAmes,CompShg,TA,NONE,102900,650,9533,1Story,5,1953,Y,1,1,2,TA,2009,102900
1612,363.0,1.0,988.0,1030,1997,1950.0,Gtl,BrkSide,CompShg,TA,Unf,128500,192,5830,1.5Fin,5,1950,Y,1,1,3,TA,2010,128500
1728,371.0,1.0,1216.0,1216,2004,1953.0,Gtl,NAmes,CompShg,TA,Unf,156000,1945,12099,1.5Fin,5,1953,Y,1,0,3,TA,2007,156000
2482,642.0,3.0,1094.0,1133,2006,2005.0,Gtl,Timber,CompShg,Gd,Unf,281213,2277,12665,2Story,8,2005,Y,2,1,4,Gd,2007,281213
2069,505.0,2.0,585.0,2069,2007,1960.0,Mod,NAmes,Tar&Grv,TA,Unf,242000,1266,27650,1Story,7,1960,Y,2,0,4,Gd,2008,242000
1478,498.0,2.0,1478.0,1478,1960,1960.0,Gtl,NAmes,CompShg,TA,Unf,157500,674,17600,1Story,6,1960,Y,2,0,3,TA,2009,157500
1724,616.0,2.0,796.0,806,2004,2003.0,Gtl,Edwards,CompShg,Gd,Unf,196500,2823,7162,2Story,7,2003,Y,2,1,3,Gd,2006,196500
1425,591.0,2.0,1425.0,1425,1998,1998.0,Gtl,CollgCr,CompShg,TA,Unf,193000,2772,8685,1Story,7,1998,Y,2,0,3,TA,2006,193000
1322,280.0,1.0,672.0,899,1952,1939.0,Gtl,BrkSide,CompShg,TA,Unf,132000,2015,6240,1.5Fin,5,1939,Y,1,0,4,TA,2007,132000
1428,576.0,2.0,712.0,848,1970,1985.0,Gtl,OldTown,CompShg,TA,Unf,139900,2642,6451,2Story,7,1900,Y,1,0,4,TA,2006,139900
1194,312.0,1.0,1194.0,1194,1959,1959.0,Gtl,NAmes,CompShg,TA,Unf,148000,144,8760,1Story,6,1959,Y,1,0,3,TA,2010,148000
1818,774.0,3.0,895.0,895,2007,2007.0,Gtl,NridgHt,CompShg,Gd,Unf,281500,1712,12568,2Story,8,2007,Y,2,1,3,Ex,2007,281500
2956,916.0,3.0,1706.0,1718,2004,2004.0,Gtl,NridgHt,CompShg,Gd,Unf,342000,1708,13069,2Story,8,2004,Y,2,1,5,Ex,2007,342000
1210,528.0,2.0,1128.0,1210,1975,1975.0,Gtl,Mitchel,CompShg,TA,Unf,148000,2890,11080,SLvl,6,1975,Y,2,0,3,TA,2006,148000
1641,490.0,2.0,1001.0,1001,1972,1972.0,Gtl,Sawyer,CompShg,TA,ALQ,140000,1157,10759,1.5Fin,5,1972,Y,2,0,4,TA,2008,140000
1053,750.0,2.0,1008.0,1053,1991,1998.0,Gtl,NAmes,CompShg,TA,BLQ,150000,2550,8973,1Story,5,1958,Y,1,1,3,Ex,2006,150000
2125,576.0,2.0,1064.0,1064,1997,1996.0,Gtl,NoRidge,CompShg,Gd,Unf,279500,1104,10990,2Story,7,1996,Y,2,1,4,Gd,2008,279500
1072,525.0,2.0,547.0,1072,2005,2005.0,Gtl,Edwards,CompShg,TA,Unf,140000,2183,3675,SFoyer,6,2005,Y,1,0,2,Gd,2007,140000
1664,616.0,2.0,1664.0,1664,1978,1978.0,Gtl,Mitchel,CompShg,TA,Unf,145000,2887,8385,1Story,6,1978,Y,2,0,4,TA,2006,145000
1337,511.0,2.0,1405.0,1337,1999,1999.0,Gtl,NAmes,CompShg,Gd,BLQ,184000,29,5858,1Story,7,1999,Y,2,0,2,Gd,2010,184000
1226,484.0,2.0,1226.0,1226,1978,1978.0,Gtl,Greens,CompShg,Gd,Unf,206000,108,3880,1Story,8,1978,Y,1,0,1,Gd,2010,206000
1092,253.0,1.0,546.0,546,1972,1972.0,Gtl,MeadowV,CompShg,TA,Unf,85500,2286,1504,2Story,4,1972,Y,1,1,3,TA,2007,85500
1660,240.0,1.0,715.0,849,1995,1939.0,Mod,Crawfor,CompShg,TA,Unf,188700,1533,11988,2Story,6,1934,Y,1,1,3,TA,2008,188700
1671,484.0,2.0,1427.0,1671,1986,1978.0,Gtl,NWAmes,CompShg,TA,Unf,200000,376,10928,1Story,6,1978,Y,2,0,3,TA,2009,200000
1061,462.0,2.0,1054.0,1061,1991,1990.0,Gtl,SawyerW,CompShg,Gd,ALQ,162000,800,10778,SLvl,7,1990,Y,1,1,1,Gd,2009,162000
672,240.0,1.0,672.0,672,1997,1940.0,Gtl,Sawyer,CompShg,TA,Unf,108000,1395,10200,1Story,5,1940,Y,1,0,2,TA,2008,108000
1621,478.0,2.0,1621.0,1621,1975,1975.0,Gtl,NWAmes,CompShg,TA,LwQ,213000,388,9373,1Story,5,1975,Y,2,0,3,TA,2009,213000
1734,928.0,3.0,1734.0,1734,2007,2007.0,Gtl,NridgHt,CompShg,Gd,Unf,318000,1689,12085,1Story,8,2007,Y,2,0,3,Ex,2007,318000
2138,360.0,2.0,849.0,1075,1965,1910.0,Gtl,OldTown,CompShg,TA,Unf,106000,716,8100,2.5Unf,5,1898,N,2,0,2,TA,2009,106000
2009,795.0,3.0,672.0,1337,1950,1928.0,Gtl,Edwards,CompShg,TA,Unf,235000,2737,19950,2Story,6,1928,Y,2,0,4,TA,2006,235000
1225,0.0,0.0,950.0,1225,1959,1978.7077955601446,Gtl,NAmes,CompShg,TA,Unf,128950,120,9320,1Story,4,1959,Y,1,1,3,TA,2010,128950
1362,504.0,2.0,1362.0,1362,1961,1961.0,Gtl,NAmes,CompShg,TA,Rec,163000,1230,10197,1Story,6,1961,Y,1,1,3,TA,2008,163000
1134,240.0,1.0,756.0,756,1950,1940.0,Gtl,Edwards,CompShg,TA,Unf,126000,2047,8160,1.5Fin,5,1940,N,1,1,3,TA,2007,126000
2082,484.0,2.0,1362.0,1362,2003,2003.0,Gtl,OldTown,CompShg,TA,Unf,200000,1293,11426,1.5Fin,7,2003,Y,2,1,3,Gd,2008,200000
1524,315.0,1.0,874.0,874,1958,1958.0,Gtl,NAmes,CompShg,TA,Unf,144000,1915,11344,1.5Fin,5,1958,Y,1,1,3,TA,2007,144000
1800,0.0,0.0,1800.0,1800,1961,1978.7077955601446,Gtl,NAmes,CompShg,TA,Unf,141000,1968,8000,1Story,5,1961,N,2,0,6,TA,2007,141000
2582,758.0,3.0,1389.0,1411,1999,1998.0,Gtl,NoRidge,CompShg,Gd,Unf,322500,1766,11002,2Story,8,1998,Y,2,1,4,Gd,2007,322500
1661,598.0,2.0,1649.0,1661,1998,1998.0,Gtl,CollgCr,CompShg,TA,Unf,224900,268,12137,1Story,7,1998,Y,2,0,3,Gd,2010,224900
1576,528.0,2.0,1324.0,1072,2004,1923.0,Gtl,BrkSide,CompShg,TA,Unf,223500,729,21384,2Story,5,1923,Y,1,1,3,Gd,2009,223500
960,288.0,1.0,672.0,960,1956,1956.0,Gtl,Edwards,CompShg,TA,Unf,112000,902,8926,1Story,4,1956,Y,1,0,3,TA,2009,112000
1604,470.0,2.0,926.0,926,1998,1997.0,Gtl,Gilbert,CompShg,TA,Unf,187500,993,8702,2Story,6,1997,Y,2,1,3,TA,2008,187500
904,0.0,0.0,683.0,904,1950,1978.7077955601446,Sev,Edwards,CompShg,Fa,Unf,61000,766,10020,1Story,1,1922,N,0,1,1,Fa,2009,61000
1196,528.0,2.0,684.0,684,2000,2005.0,Gtl,Edwards,CompShg,TA,Unf,110000,903,12354,1.5Fin,6,1920,Y,1,0,3,Gd,2009,110000
729,0.0,0.0,270.0,729,2003,1978.7077955601446,Gtl,BrkSide,CompShg,Gd,Unf,52000,1221,4130,1Story,3,1935,Y,1,0,2,TA,2008,52000
1362,460.0,2.0,1362.0,1362,2006,2005.0,Gtl,NridgHt,CompShg,Gd,Unf,207000,1719,6289,1Story,6,2005,Y,2,0,2,Gd,2007,207000
1964,0.0,0.0,940.0,1024,1950,1978.7077955601446,Gtl,SWISU,CompShg,TA,Unf,130000,1521,8525,2Story,5,1911,N,1,1,4,TA,2008,130000
1296,516.0,2.0,0.0,1296,1967,1967.0,Gtl,Sawyer,CompShg,TA,NONE,90000,2707,10791,1Story,4,1967,Y,2,0,2,TA,2006,90000
1287,440.0,2.0,624.0,624,1992,2001.0,Gtl,Mitchel,CompShg,TA,Unf,130000,987,10429,2Story,5,1992,Y,1,1,3,TA,2009,130000
1252,576.0,2.0,504.0,936,1991,1986.0,Gtl,BrkSide,CompShg,TA,Unf,127000,2558,7438,1.5Fin,5,1908,Y,1,0,3,TA,2006,127000
1905,788.0,3.0,1905.0,1905,2006,2006.0,Gtl,Somerst,CompShg,Ex,Unf,320000,1778,11670,1Story,9,2006,Y,2,0,3,Ex,2007,320000
1130,720.0,2.0,1120.0,1130,1950,1970.0,Gtl,OldTown,CompShg,TA,Unf,120000,2601,10800,1Story,5,1920,Y,1,0,2,TA,2006,120000
1659,484.0,2.0,831.0,831,2004,2004.0,Gtl,SawyerW,CompShg,Gd,Unf,181000,74,11920,2Story,7,2004,Y,2,1,3,Gd,2010,181000
894,400.0,2.0,894.0,894,1954,1999.0,Mod,Edwards,CompShg,TA,Unf,110000,2190,9450,1Story,4,1954,Y,1,0,3,TA,2007,110000
1701,0.0,0.0,600.0,1101,1950,1978.7077955601446,Gtl,OldTown,CompShg,Fa,Unf,94550,701,7627,2Story,4,1920,N,2,0,4,Fa,2009,94550
869,0.0,0.0,440.0,869,1958,1978.7077955601446,Gtl,BrkSide,CompShg,TA,Unf,85500,2556,5900,1Story,4,1923,Y,1,0,2,Fa,2006,85500
1008,678.0,2.0,923.0,1008,1977,1977.0,Gtl,Mitchel,CompShg,TA,Unf,153500,2293,9129,SFoyer,5,1977,Y,1,0,1,Gd,2007,153500
1733,452.0,2.0,0.0,1733,1955,1955.0,Gtl,Edwards,CompShg,TA,NONE,139600,787,13680,1Story,3,1955,Y,2,0,4,TA,2009,139600
1568,440.0,2.0,1568.0,1568,1967,1967.0,Gtl,NAmes,CompShg,TA,Unf,143000,595,9600,1Story,5,1967,Y,1,1,3,TA,2009,143000
3238,666.0,3.0,2033.0,2053,1996,1996.0,Gtl,NoRidge,CompShg,Gd,Unf,410000,66,14720,1.5Fin,8,1995,Y,2,1,4,Gd,2010,410000
1772,492.0,2.0,928.0,928,1998,1998.0,Gtl,CollgCr,CompShg,TA,Unf,200000,846,8750,2Story,6,1998,Y,2,1,3,TA,2009,200000
864,312.0,1.0,864.0,864,1967,1967.0,Gtl,NAmes,CompShg,TA,Unf,130000,594,7130,1Story,5,1967,Y,1,0,2,TA,2009,130000
1639,240.0,1.0,747.0,892,1950,1946.0,Gtl,Edwards,CompShg,TA,Unf,154400,792,9350,2Story,6,1946,Y,1,1,3,Gd,2009,154400
2715,831.0,2.0,1142.0,1175,1996,1994.0,Gtl,NWAmes,CompShg,Ex,ALQ,299800,1200,8963,2Story,8,1976,Y,3,1,4,Gd,2008,299800
1112,226.0,1.0,585.0,687,1950,1934.0,Gtl,Edwards,CompShg,TA,Unf,63000,768,9780,1.5Fin,5,1934,N,2,0,4,TA,2009,63000
1347,551.0,2.0,1347.0,1347,1957,1957.0,Mod,OldTown,CompShg,TA,Rec,143000,174,5805,1Story,5,1957,Y,1,0,3,Gd,2010,143000
964,784.0,2.0,964.0,964,1961,1985.0,Gtl,NAmes,CompShg,TA,Unf,137500,1889,8243,1Story,5,1961,Y,1,0,3,TA,2007,137500
2872,619.0,2.0,1330.0,1542,1995,1977.0,Gtl,NWAmes,CompShg,TA,Unf,272000,1023,12227,2Story,6,1977,Y,2,1,4,TA,2008,272000
1167,400.0,2.0,1158.0,1167,1992,1992.0,Gtl,Gilbert,CompShg,TA,Unf,173000,363,9248,1Story,6,1992,Y,2,0,3,Gd,2009,173000
1524,478.0,2.0,1524.0,1524,1979,1979.0,Gtl,ClearCr,CompShg,TA,Unf,245000,1401,20270,1Story,7,1979,Y,2,0,3,TA,2008,245000
936,672.0,2.0,936.0,936,1980,1980.0,Gtl,OldTown,CompShg,TA,Unf,140000,1978,7200,SFoyer,5,1980,Y,1,0,2,TA,2007,140000
2696,792.0,3.0,1264.0,1282,2007,2007.0,Gtl,CollgCr,CompShg,Gd,Unf,383970,2097,9965,2Story,7,2007,Y,2,1,4,Ex,2007,383970
1482,609.0,2.0,954.0,1482,1968,1956.0,Gtl,Edwards,CompShg,TA,Unf,125000,2840,16012,1Story,4,1954,Y,2,0,3,TA,2006,125000
768,396.0,2.0,768.0,768,2007,1988.0,Gtl,CollgCr,CompShg,TA,Unf,133000,862,8445,SFoyer,5,1972,Y,1,0,2,TA,2009,133000
1468,898.0,3.0,1468.0,1468,2009,2008.0,Gtl,Somerst,CompShg,Gd,Unf,244600,507,9612,1Story,8,2008,Y,2,0,3,Gd,2009,244600
1044,372.0,2.0,912.0,1044,1968,1990.0,Gtl,NAmes,CompShg,TA,Unf,139000,1262,10180,1Story,5,1968,Y,1,1,3,TA,2008,139000
1036,312.0,1.0,1036.0,1036,1953,1953.0,Gtl,NAmes,CompShg,TA,Unf,112900,1228,7584,1Story,5,1953,Y,1,0,3,TA,2008,112900
1360,330.0,1.0,680.0,680,2003,1910.0,Gtl,OldTown,CompShg,TA,Unf,111000,1288,4800,2Story,5,1910,N,1,0,2,TA,2008,111000
1392,458.0,2.0,1392.0,1392,1957,1957.0,Gtl,NAmes,CompShg,TA,Unf,166000,1243,11900,1Story,6,1957,Y,1,1,3,TA,2008,166000
1950,576.0,2.0,975.0,975,1998,1997.0,Gtl,Somerst,CompShg,Gd,Unf,239000,1850,7399,2Story,7,1997,Y,2,1,3,Gd,2007,239000
1344,784.0,4.0,1344.0,1344,1998,1997.0,Gtl,Mitchel,CompShg,TA,Unf,209200,1589,8940,SFoyer,7,1997,Y,2,0,2,TA,2008,209200
1484,487.0,2.0,1484.0,1484,1971,1971.0,Gtl,NWAmes,CompShg,TA,Unf,175000,1658,12243,1Story,5,1971,Y,2,0,3,TA,2007,175000
1760,583.0,2.0,1760.0,1760,2004,2003.0,Gtl,NridgHt,CompShg,Gd,Unf,269500,446,12878,1Story,7,2003,Y,2,0,3,Gd,2009,269500
2322,400.0,2.0,1037.0,1037,2000,1999.0,Gtl,Gilbert,CompShg,Gd,Unf,225000,1097,12460,2Story,7,1999,Y,2,1,4,TA,2008,225000
1742,564.0,2.0,1742.0,1742,1985,1985.0,Mod,StoneBr,CompShg,Gd,Unf,275000,2329,6563,1Story,8,1985,Y,2,0,2,Gd,2006,275000
1376,240.0,1.0,768.0,968,1950,1941.0,Gtl,NAmes,CompShg,TA,BLQ,105000,1909,9492,1.5Fin,5,1941,Y,1,0,3,TA,2007,105000
1086,484.0,2.0,1024.0,1086,1966,1966.0,Gtl,NAmes,CompShg,TA,BLQ,159950,2608,13400,SLvl,5,1966,Y,1,0,3,TA,2006,159950
1656,180.0,1.0,660.0,808,1987,1916.0,Gtl,OldTown,CompShg,TA,Unf,135000,656,10410,1.5Fin,5,1916,Y,2,1,3,TA,2009,135000
2122,938.0,3.0,2108.0,2122,2007,2007.0,Gtl,NridgHt,CompShg,Gd,Unf,345474,1690,14333,1Story,8,2007,Y,2,1,2,Gd,2007,345474
1522,0.0,0.0,1008.0,1008,1950,1978.7077955601446,Gtl,SWISU,CompShg,TA,Unf,102000,2853,6000,1.5Fin,5,1926,Y,2,0,4,TA,2006,102000
1696,625.0,2.0,1696.0,1696,1971,1971.0,Gtl,Crawfor,CompShg,TA,Unf,198000,2229,20693,1Story,7,1971,Y,2,0,3,TA,2007,198000
2078,836.0,3.0,1034.0,1050,2008,2008.0,Gtl,Somerst,CompShg,Gd,Unf,339750,1127,10800,2Story,8,2007,Y,2,1,3,Ex,2008,339750
1466,566.0,2.0,796.0,1096,1989,1950.0,Gtl,OldTown,CompShg,TA,Unf,170000,2606,10800,1.5Fin,5,1936,Y,2,0,3,Gd,2006,170000
876,576.0,2.0,876.0,876,1951,1972.0,Gtl,NAmes,CompShg,TA,Unf,94000,1268,7200,1Story,5,1951,Y,1,0,2,TA,2008,94000
1737,578.0,2.0,851.0,851,2006,2006.0,Gtl,CollgCr,CompShg,Gd,Unf,203160,2809,8581,2Story,7,2006,Y,2,1,3,Gd,2006,203160
1662,711.0,3.0,1652.0,1662,2007,2006.0,Gtl,Somerst,CompShg,Gd,Unf,291000,529,10625,1Story,7,2006,Y,2,0,3,Ex,2009,291000
2267,390.0,2.0,1010.0,1010,2002,2002.0,Gtl,Gilbert,CompShg,Gd,Unf,200000,476,8068,2Story,6,2002,Y,2,1,4,Gd,2009,200000
1584,506.0,2.0,1584.0,1584,1967,1967.0,Gtl,NAmes,CompShg,TA,Unf,119000,2566,8917,1Story,5,1967,Y,2,0,4,TA,2006,119000
334,0.0,0.0,0.0,334,1950,1978.7077955601446,Mod,BrkSide,CompShg,Fa,NONE,39300,1902,5000,1Story,1,1946,N,1,0,1,Fa,2007,39300
796,0.0,0.0,796.0,796,1950,1978.7077955601446,Gtl,IDOTRR,CompShg,TA,Unf,55000,1547,3636,1Story,4,1922,N,1,0,2,TA,2008,55000
1812,469.0,2.0,952.0,952,2002,2002.0,Gtl,Somerst,CompShg,Gd,Unf,205000,1185,7500,2Story,7,2002,Y,2,1,3,TA,2008,205000
1092,264.0,1.0,525.0,525,1972,1972.0,Gtl,BrDale,CompShg,TA,Unf,108000,2372,1680,2Story,6,1972,Y,1,1,3,TA,2006,108000
1632,576.0,2.0,1632.0,1632,1967,1967.0,Gtl,Mitchel,CompShg,TA,Unf,143000,2282,25000,1Story,5,1967,Y,2,0,4,TA,2007,143000
